FullGeoName,Year,County,Activity,Reported human cases,Neuroinvasive disease cases,Identified by Blood Donor Screening
"MN, Isanti",2003,27059,Human infections and non-human activity,1,0,0
"MN, Itasca",2003,27061,Non-human activity,0,0,0
"MN, Jackson",2003,27063,Human infections,1,1,0
"MN, Kandiyohi",2003,27067,Human infections and non-human activity,9,2,1
"MN, Kittson",2003,27069,Non-human activity,0,0,0
"MN, Lac Qui Parle",2003,27073,Human infections and non-human activity,2,0,3
"MN, Lake",2003,27075,Non-human activity,0,0,0
"MN, Le Sueur",2003,27079,Human infections and non-human activity,0,0,1
"MN, Lincoln",2003,27081,Human infections and non-human activity,3,1,0
"MN, Lyon",2003,27083,Human infections and non-human activity,2,1,1
"MN, Mcleod",2003,27085,Human infections and non-human activity,4,0,0
"MN, Mahnomen",2003,27087,Human infections,1,0,0
"MN, Marshall",2003,27089,Human infections,1,0,0
"MN, Martin",2003,27091,Human infections and non-human activity,1,1,0
"MN, Meeker",2003,27093,Human infections and non-human activity,4,0,0
"MN, Mille Lacs",2003,27095,Human infections and non-human activity,1,1,0
"MN, Morrison",2003,27097,Non-human activity,0,0,0
"MN, Mower",2003,27099,Human infections and non-human activity,1,0,0
"MN, Murray",2003,27101,Human infections and non-human activity,1,0,0
"MN, Nobles",2003,27105,Human infections and non-human activity,1,0,0
"MN, Norman",2003,27107,Human infections,1,0,0
"MN, Olmsted",2003,27109,Human infections and non-human activity,2,1,1
"MN, Otter Tail",2003,27111,Human infections and non-human activity,3,2,1
"MN, Pennington",2003,27113,Non-human activity,0,0,0
"MN, Pine",2003,27115,Non-human activity,0,0,0
"MN, Pipestone",2003,27117,Human infections,1,1,0
"MN, Polk",2003,27119,Human infections,1,0,0
"MN, Pope",2003,27121,Human infections and non-human activity,3,1,0
"MN, Ramsey",2003,27123,Human infections and non-human activity,5,1,0
"MN, Redwood",2003,27127,Human infections and non-human activity,2,0,0
"MN, Renville",2003,27129,Human infections and non-human activity,5,1,1
"MN, Rice",2003,27131,Human infections and non-human activity,1,1,0
"MN, Rock",2003,27133,Human infections and non-human activity,2,1,0
"MN, Roseau",2003,27135,Human infections and non-human activity,1,0,0
"MN, St Louis",2003,27137,Human infections and non-human activity,1,0,0
"MN, Scott",2003,27139,Human infections and non-human activity,1,1,2
"MN, Sherburne",2003,27141,Human infections and non-human activity,3,0,0
"MN, Sibley",2003,27143,Human infections and non-human activity,0,0,1
"MN, Stearns",2003,27145,Human infections and non-human activity,8,5,0
"MN, Steele",2003,27147,Non-human activity,0,0,0
"MN, Stevens",2003,27149,Human infections and non-human activity,2,0,0
"MN, Swift",2003,27151,Human infections and non-human activity,1,1,1
"MN, Todd",2003,27153,Non-human activity,0,0,0
"MN, Traverse",2003,27155,Human infections,5,1,0
"MN, Wabasha",2003,27157,Non-human activity,0,0,0
"MN, Wadena",2003,27159,Human infections and non-human activity,1,0,0
"MN, Waseca",2003,27161,Human infections and non-human activity,2,0,0
"MN, Washington",2003,27163,Human infections and non-human activity,2,0,0
"MN, Watonwan",2003,27165,Human infections and non-human activity,1,1,0
"MN, Wilkin",2003,27167,Human infections,2,1,1
"MN, Winona",2003,27169,Non-human activity,0,0,0
"MN, Wright",2003,27171,Human infections and non-human activity,7,2,0
"MN, Yellow Medicine",2003,27173,Human infections and non-human activity,1,0,0
"MS, Alcorn",2003,28003,Non-human activity,0,0,0
"MS, Bolivar",2003,28011,Human infections,1,0,0
"MS, Calhoun",2003,28013,Non-human activity,0,0,0
"MS, Chickasaw",2003,28017,Non-human activity,0,0,0
"MS, Clarke",2003,28023,Non-human activity,0,0,0
"MS, Clay",2003,28025,Non-human activity,0,0,0
"MS, Coahoma",2003,28027,Human infections,1,1,0
"MS, Copiah",2003,28029,Non-human activity,0,0,0
"MS, De Soto",2003,28033,Non-human activity,0,0,0
"MS, Forrest",2003,28035,Human infections and non-human activity,7,3,0
"MS, George",2003,28039,Human infections and non-human activity,2,2,0
"MS, Greene",2003,28041,Non-human activity,0,0,0
"MS, Grenada",2003,28043,Non-human activity,0,0,0
"MS, Hancock",2003,28045,Human infections and non-human activity,2,0,0
"MS, Harrison",2003,28047,Human infections and non-human activity,17,7,0
"MS, Hinds",2003,28049,Human infections and non-human activity,19,4,1
"MS, Jackson",2003,28059,Human infections and non-human activity,3,2,0
"MS, Jasper",2003,28061,Non-human activity,0,0,0
"MS, Jefferson Davis",2003,28065,Non-human activity,0,0,0
"MS, Jones",2003,28067,Human infections and non-human activity,6,2,2
"MS, Lamar",2003,28073,Human infections and non-human activity,1,0,0
"MS, Lauderdale",2003,28075,Human infections and non-human activity,1,1,0
"MS, Lawrence",2003,28077,Non-human activity,0,0,0
"MS, Leake",2003,28079,Non-human activity,0,0,0
"MS, Lee",2003,28081,Non-human activity,0,0,0
"MS, Leflore",2003,28083,Human infections and non-human activity,2,1,0
"MS, Lincoln",2003,28085,Non-human activity,0,0,0
"MS, Lowndes",2003,28087,Non-human activity,0,0,0
"MS, Madison",2003,28089,Human infections and non-human activity,4,2,0
"MS, Marion",2003,28091,Human infections and non-human activity,2,0,0
"MS, Marshall",2003,28093,Non-human activity,0,0,0
"MS, Montgomery",2003,28097,Non-human activity,0,0,0
"MS, Neshoba",2003,28099,Non-human activity,0,0,0
"MS, Newton",2003,28101,Non-human activity,0,0,0
"MS, Noxubee",2003,28103,Non-human activity,0,0,0
"MS, Panola",2003,28107,Non-human activity,0,0,0
"MS, Pearl River",2003,28109,Human infections and non-human activity,5,3,0
"MS, Perry",2003,28111,Human infections and non-human activity,3,1,0
"MS, Pike",2003,28113,Human infections and non-human activity,1,1,0
"MS, Rankin",2003,28121,Human infections and non-human activity,1,1,0
"MS, Scott",2003,28123,Human infections and non-human activity,1,0,0
"MS, Simpson",2003,28127,Non-human activity,0,0,0
"MS, Smith",2003,28129,Non-human activity,0,0,0
"MS, Stone",2003,28131,Non-human activity,0,0,0
"MS, Tate",2003,28137,Non-human activity,0,0,0
"MS, Tishomingo",2003,28141,Non-human activity,0,0,0
"MS, Tunica",2003,28143,Non-human activity,0,0,0
"MS, Union",2003,28145,Non-human activity,0,0,0
"MS, Walthall",2003,28147,Human infections and non-human activity,1,0,0
"MS, Warren",2003,28149,Human infections and non-human activity,1,1,0
"MS, Washington",2003,28151,Human infections and non-human activity,6,2,1
"MS, Wayne",2003,28153,Non-human activity,0,0,0
"MS, Webster",2003,28155,Non-human activity,0,0,0
"MS, Yazoo",2003,28163,Non-human activity,0,0,0
"MO, Adair",2003,29001,Human infections and non-human activity,1,0,1
"MO, Andrew",2003,29003,Non-human activity,0,0,0
"MO, Atchison",2003,29005,Non-human activity,0,0,0
"MO, Audrain",2003,29007,Non-human activity,0,0,0
"MO, Barry",2003,29009,Non-human activity,0,0,0
"MO, Barton",2003,29011,Non-human activity,0,0,0
"MO, Bates",2003,29013,Non-human activity,0,0,0
"MO, Benton",2003,29015,Non-human activity,0,0,0
"MO, Bollinger",2003,29017,Non-human activity,0,0,0
"MO, Boone",2003,29019,Human infections and non-human activity,1,0,0
"MO, Buchanan",2003,29021,Non-human activity,0,0,0
"MO, Butler",2003,29023,Non-human activity,0,0,0
"MO, Callaway",2003,29027,Human infections and non-human activity,1,0,0
"MO, Camden",2003,29029,Human infections and non-human activity,2,0,0
"MO, Cape Girardeau",2003,29031,Non-human activity,0,0,0
"MO, Carroll",2003,29033,Human infections and non-human activity,1,1,0
"MO, Cass",2003,29037,Human infections and non-human activity,1,1,0
"MO, Cedar",2003,29039,Non-human activity,0,0,0
"MO, Chariton",2003,29041,Non-human activity,0,0,0
"MO, Christian",2003,29043,Non-human activity,0,0,0
"MO, Clay",2003,29047,Human infections and non-human activity,2,2,0
"MO, Clinton",2003,29049,Human infections and non-human activity,1,1,1
"MO, Cole",2003,29051,Non-human activity,0,0,0
"MO, Cooper",2003,29053,Non-human activity,0,0,0
"MO, Crawford",2003,29055,Non-human activity,0,0,0
"MO, Dade",2003,29057,Non-human activity,0,0,0
"MO, Dallas",2003,29059,Non-human activity,0,0,0
"MO, Daviess",2003,29061,Non-human activity,0,0,0
"MO, De Kalb",2003,29063,Non-human activity,0,0,0
"MO, Dent",2003,29065,Non-human activity,0,0,0
"MO, Dunklin",2003,29069,Non-human activity,0,0,0
"MO, Franklin",2003,29071,Non-human activity,0,0,0
"MO, Gasconade",2003,29073,Non-human activity,0,0,0
"MO, Gentry",2003,29075,Non-human activity,0,0,0
"MO, Greene",2003,29077,Human infections and non-human activity,1,0,0
"MO, Grundy",2003,29079,Non-human activity,0,0,0
"MO, Harrison",2003,29081,Non-human activity,0,0,0
"MO, Henry",2003,29083,Non-human activity,0,0,0
"MO, Hickory",2003,29085,Non-human activity,0,0,0
"MO, Holt",2003,29087,Human infections and non-human activity,1,1,0
"MO, Howard",2003,29089,Non-human activity,0,0,0
"MO, Howell",2003,29091,Human infections and non-human activity,1,1,0
"MO, Jackson",2003,29095,Human infections and non-human activity,9,7,1
"MO, Jasper",2003,29097,Non-human activity,0,0,0
"MO, Jefferson",2003,29099,Human infections and non-human activity,3,3,0
"MO, Johnson",2003,29101,Human infections and non-human activity,1,0,0
"MO, Knox",2003,29103,Non-human activity,0,0,0
"MO, Laclede",2003,29105,Non-human activity,0,0,0
"MO, Lafayette",2003,29107,Human infections and non-human activity,1,0,0
"MO, Lawrence",2003,29109,Non-human activity,0,0,0
"MO, Lewis",2003,29111,Non-human activity,0,0,0
"MO, Lincoln",2003,29113,Non-human activity,0,0,0
"MO, Linn",2003,29115,Human infections,1,0,1
"MO, Livingston",2003,29117,Human infections and non-human activity,1,0,0
"MO, Mcdonald",2003,29119,Non-human activity,0,0,0
"MO, Macon",2003,29121,Non-human activity,0,0,0
"MO, Madison",2003,29123,Non-human activity,0,0,0
"MO, Maries",2003,29125,Non-human activity,0,0,0
"MO, Marion",2003,29127,Non-human activity,0,0,0
"MO, Moniteau",2003,29135,Human infections and non-human activity,1,0,0
"MO, Monroe",2003,29137,Human infections and non-human activity,0,0,1
"MO, New Madrid",2003,29143,Non-human activity,0,0,0
"MO, Newton",2003,29145,Non-human activity,0,0,0
"MO, Nodaway",2003,29147,Non-human activity,0,0,0
"MO, Oregon",2003,29149,Non-human activity,0,0,0
"MO, Osage",2003,29151,Non-human activity,0,0,0
"MO, Ozark",2003,29153,Non-human activity,0,0,0
"MO, Pemiscot",2003,29155,Non-human activity,0,0,0
"MO, Pettis",2003,29159,Non-human activity,0,0,0
"MO, Phelps",2003,29161,Human infections and non-human activity,1,1,0
"MO, Pike",2003,29163,Non-human activity,0,0,0
"MO, Platte",2003,29165,Non-human activity,0,0,0
"MO, Polk",2003,29167,Non-human activity,0,0,0
"MO, Pulaski",2003,29169,Non-human activity,0,0,0
"MO, Putnam",2003,29171,Non-human activity,0,0,0
"MO, Ralls",2003,29173,Non-human activity,0,0,0
"MO, Randolph",2003,29175,Non-human activity,0,0,0
"MO, Ray",2003,29177,Human infections and non-human activity,1,0,0
"MO, Ripley",2003,29181,Non-human activity,0,0,0
"MO, St Charles",2003,29183,Human infections and non-human activity,2,2,0
"MO, St Clair",2003,29185,Non-human activity,0,0,0
"MO, Ste. Genevieve",2003,29186,Non-human activity,0,0,0
"MO, St Louis",2003,29189,Human infections and non-human activity,11,4,1
"MO, Saline",2003,29195,Non-human activity,0,0,0
"MO, Scotland",2003,29199,Non-human activity,0,0,0
"MO, Scott",2003,29201,Non-human activity,0,0,0
"MO, Shannon",2003,29203,Non-human activity,0,0,0
"MO, Shelby",2003,29205,Human infections and non-human activity,1,0,0
"MO, Stoddard",2003,29207,Non-human activity,0,0,0
"MO, Stone",2003,29209,Non-human activity,0,0,0
"MO, Sullivan",2003,29211,Non-human activity,0,0,0
"MO, Taney",2003,29213,Non-human activity,0,0,0
"MO, Texas",2003,29215,Human infections and non-human activity,1,1,0
"MO, Vernon",2003,29217,Human infections and non-human activity,1,1,0
"MO, Warren",2003,29219,Non-human activity,0,0,0
"MO, Washington",2003,29221,Non-human activity,0,0,0
"MO, Wayne",2003,29223,Non-human activity,0,0,0
"MO, Webster",2003,29225,Human infections and non-human activity,0,0,1
"MO, Worth",2003,29227,Human infections and non-human activity,1,1,0
"MO, St Louis City",2003,29510,Human infections and non-human activity,15,12,0
"MT, Beaverhead",2003,30001,Non-human activity,0,0,0
"MT, Big Horn",2003,30003,Human infections and non-human activity,12,5,0
"MT, Blaine",2003,30005,Human infections and non-human activity,7,2,0
"MT, Broadwater",2003,30007,Non-human activity,0,0,0
"MT, Carbon",2003,30009,Human infections and non-human activity,1,1,0
"MT, Carter",2003,30011,Human infections and non-human activity,3,0,0
"MT, Cascade",2003,30013,Human infections and non-human activity,10,4,1
"MT, Chouteau",2003,30015,Human infections and non-human activity,1,0,0
"MT, Custer",2003,30017,Human infections and non-human activity,14,3,1
"MT, Daniels",2003,30019,Non-human activity,0,0,0
"MT, Dawson",2003,30021,Human infections and non-human activity,9,1,0
"MT, Fallon",2003,30025,Human infections and non-human activity,6,5,0
"MT, Fergus",2003,30027,Human infections and non-human activity,1,0,0
"MT, Gallatin",2003,30031,Human infections and non-human activity,1,0,0
"MT, Garfield",2003,30033,Human infections and non-human activity,4,1,0
"MT, Glacier",2003,30035,Human infections and non-human activity,1,0,1
"MT, Hill",2003,30041,Human infections and non-human activity,9,4,0
"MT, Lake",2003,30047,Non-human activity,0,0,0
"MT, Lewis And Clark",2003,30049,Human infections and non-human activity,1,0,0
"MT, Mccone",2003,30055,Human infections and non-human activity,1,0,0
"MT, Musselshell",2003,30065,Non-human activity,0,0,0
"MT, Park",2003,30067,Human infections and non-human activity,1,1,0
"MT, Phillips",2003,30071,Human infections and non-human activity,3,1,0
"MT, Pondera",2003,30073,Human infections and non-human activity,2,1,0
"MT, Powder River",2003,30075,Human infections and non-human activity,4,1,0
"MT, Prairie",2003,30079,Human infections,10,1,0
"MT, Richland",2003,30083,Human infections,12,2,0
"MT, Roosevelt",2003,30085,Human infections and non-human activity,24,6,0
"MT, Rosebud",2003,30087,Human infections and non-human activity,11,5,0
"MT, Sheridan",2003,30091,Human infections and non-human activity,11,4,0
"MT, Stillwater",2003,30095,Human infections and non-human activity,3,3,0
"MT, Sweet Grass",2003,30097,Human infections and non-human activity,1,0,0
"MT, Teton",2003,30099,Non-human activity,0,0,0
"MT, Treasure",2003,30103,Human infections and non-human activity,3,1,0
"MT, Valley",2003,30105,Human infections and non-human activity,17,5,1
"MT, Wheatland",2003,30107,Non-human activity,0,0,0
"MT, Wibaux",2003,30109,Human infections,3,0,0
"MT, Yellowstone",2003,30111,Human infections and non-human activity,36,18,1
"NE, Adams",2003,31001,Human infections and non-human activity,123,17,5
"NE, Antelope",2003,31003,Human infections and non-human activity,3,0,0
"NE, Arthur",2003,31005,Non-human activity,0,0,0
"NE, Blaine",2003,31009,Human infections and non-human activity,2,0,0
"NE, Boone",2003,31011,Human infections and non-human activity,24,4,2
"NE, Box Butte",2003,31013,Human infections and non-human activity,13,2,0
"NE, Boyd",2003,31015,Human infections and non-human activity,5,0,0
"NE, Brown",2003,31017,Human infections and non-human activity,15,3,1
"NE, Buffalo",2003,31019,Human infections and non-human activity,167,10,8
"NE, Burt",2003,31021,Human infections and non-human activity,4,2,1
"NE, Butler",2003,31023,Human infections and non-human activity,11,2,1
"NE, Cass",2003,31025,Human infections and non-human activity,2,0,1
"NE, Cedar",2003,31027,Human infections and non-human activity,2,0,0
"NE, Chase",2003,31029,Human infections and non-human activity,30,0,6
"NE, Cherry",2003,31031,Human infections and non-human activity,15,1,0
"NE, Cheyenne",2003,31033,Human infections and non-human activity,5,0,1
"NE, Clay",2003,31035,Human infections and non-human activity,38,4,2
"NE, Colfax",2003,31037,Human infections and non-human activity,11,0,7
"NE, Cuming",2003,31039,Human infections and non-human activity,7,0,2
"NE, Custer",2003,31041,Human infections and non-human activity,63,2,5
"NE, Dakota",2003,31043,Human infections and non-human activity,1,0,0
"NE, Dawes",2003,31045,Human infections and non-human activity,2,0,0
"NE, Dawson",2003,31047,Human infections and non-human activity,80,6,2
"NE, Deuel",2003,31049,Human infections and non-human activity,7,0,0
"NE, Dixon",2003,31051,Human infections and non-human activity,1,0,0
"NE, Dodge",2003,31053,Human infections and non-human activity,36,5,3
"NE, Douglas",2003,31055,Human infections and non-human activity,59,10,12
"NE, Dundy",2003,31057,Human infections and non-human activity,7,0,1
"NE, Fillmore",2003,31059,Human infections and non-human activity,23,2,3
"NE, Franklin",2003,31061,Human infections and non-human activity,10,1,1
"NE, Frontier",2003,31063,Human infections and non-human activity,7,0,1
"NE, Furnas",2003,31065,Human infections,25,0,3
"NE, Gage",2003,31067,Human infections and non-human activity,30,7,3
"NE, Garden",2003,31069,Human infections and non-human activity,18,1,0
"NE, Garfield",2003,31071,Human infections and non-human activity,16,0,4
"NE, Gosper",2003,31073,Human infections,3,1,0
"NE, Grant",2003,31075,Human infections and non-human activity,1,0,0
"NE, Greeley",2003,31077,Human infections and non-human activity,8,1,2
"NE, Hall",2003,31079,Human infections and non-human activity,123,22,12
"NE, Hamilton",2003,31081,Human infections and non-human activity,51,4,8
"NE, Harlan",2003,31083,Human infections and non-human activity,17,1,1
"NE, Hayes",2003,31085,Human infections,3,0,0
"NE, Hitchcock",2003,31087,Human infections and non-human activity,9,0,0
"NE, Holt",2003,31089,Human infections and non-human activity,32,4,1
"NE, Hooker",2003,31091,Human infections,2,0,0
"NE, Howard",2003,31093,Human infections and non-human activity,10,1,4
"NE, Jefferson",2003,31095,Human infections and non-human activity,10,1,0
"NE, Johnson",2003,31097,Human infections and non-human activity,4,0,0
"NE, Kearney",2003,31099,Human infections and non-human activity,30,1,1
"NE, Keith",2003,31101,Human infections and non-human activity,34,3,3
"NE, Keya Paha",2003,31103,Human infections,4,0,0
"NE, Kimball",2003,31105,Human infections and non-human activity,14,0,0
"NE, Knox",2003,31107,Human infections and non-human activity,12,1,0
"NE, Lancaster",2003,31109,Human infections and non-human activity,114,28,10
"NE, Lincoln",2003,31111,Human infections and non-human activity,126,3,4
"NE, Logan",2003,31113,Human infections,5,0,0
"NE, Loup",2003,31115,Non-human activity,0,0,0
"NE, Mcpherson",2003,31117,Human infections,1,1,0
"NE, Madison",2003,31119,Human infections and non-human activity,10,3,4
"NE, Merrick",2003,31121,Human infections,24,3,3
"NE, Morrill",2003,31123,Human infections and non-human activity,7,0,0
"NE, Nance",2003,31125,Human infections and non-human activity,7,0,2
"NE, Nemaha",2003,31127,Human infections and non-human activity,3,0,1
"NE, Nuckolls",2003,31129,Human infections and non-human activity,4,0,3
"NE, Otoe",2003,31131,Human infections and non-human activity,11,3,2
"NE, Pawnee",2003,31133,Human infections,2,1,3
"NE, Perkins",2003,31135,Human infections and non-human activity,14,1,5
"NE, Phelps",2003,31137,Human infections and non-human activity,42,1,0
"NE, Pierce",2003,31139,Human infections and non-human activity,7,3,0
"NE, Platte",2003,31141,Human infections and non-human activity,38,6,7
"NE, Polk",2003,31143,Human infections and non-human activity,21,1,2
"NE, Red Willow",2003,31145,Human infections and non-human activity,37,1,5
"NE, Richardson",2003,31147,Human infections and non-human activity,2,0,0
"NE, Rock",2003,31149,Human infections and non-human activity,4,0,0
"NE, Saline",2003,31151,Human infections and non-human activity,19,2,4
"NE, Sarpy",2003,31153,Human infections and non-human activity,9,0,3
"NE, Saunders",2003,31155,Human infections and non-human activity,19,0,3
"NE, Scotts Bluff",2003,31157,Human infections and non-human activity,45,8,1
"NE, Seward",2003,31159,Human infections and non-human activity,24,2,2
"NE, Sheridan",2003,31161,Human infections and non-human activity,9,1,0
"NE, Sherman",2003,31163,Human infections and non-human activity,14,0,3
"NE, Sioux",2003,31165,Non-human activity,0,0,0
"NE, Stanton",2003,31167,Non-human activity,0,0,0
"NE, Thayer",2003,31169,Human infections and non-human activity,18,1,2
"NE, Thomas",2003,31171,Human infections,2,0,0
"NE, Thurston",2003,31173,Human infections and non-human activity,1,0,0
"NE, Valley",2003,31175,Human infections and non-human activity,20,1,3
"NE, Washington",2003,31177,Human infections and non-human activity,12,1,0
"NE, Wayne",2003,31179,Human infections and non-human activity,2,0,0
"NE, Webster",2003,31181,Human infections and non-human activity,8,1,0
"NE, Wheeler",2003,31183,Human infections and non-human activity,1,0,0
"NE, York",2003,31185,Human infections and non-human activity,31,3,4
"NV, Nye",2003,32023,Human infections,1,1,0
"NV, Washoe",2003,32031,Human infections,1,1,0
"NH, Belknap",2003,33001,Human infections and non-human activity,1,1,0
"NH, Cheshire",2003,33005,Non-human activity,0,0,0
"NH, Grafton",2003,33009,Non-human activity,0,0,0
"NH, Hillsborough",2003,33011,Human infections and non-human activity,1,1,0
"NH, Merrimack",2003,33013,Non-human activity,0,0,0
"NH, Rockingham",2003,33015,Human infections and non-human activity,1,0,0
"NH, Strafford",2003,33017,Non-human activity,0,0,0
"NH, Sullivan",2003,33019,Non-human activity,0,0,0
"NJ, Atlantic",2003,34001,Non-human activity,0,0,0
"NJ, Bergen",2003,34003,Human infections and non-human activity,3,2,0
"NJ, Burlington",2003,34005,Human infections and non-human activity,4,2,1
"NJ, Camden",2003,34007,Human infections and non-human activity,3,1,2
"NJ, Cape May",2003,34009,Human infections and non-human activity,2,2,0
"NJ, Cumberland",2003,34011,Human infections and non-human activity,1,1,0
"NJ, Essex",2003,34013,Human infections and non-human activity,2,1,0
"NJ, Gloucester",2003,34015,Human infections and non-human activity,2,0,1
"NJ, Hudson",2003,34017,Human infections and non-human activity,2,1,0
"NJ, Hunterdon",2003,34019,Human infections and non-human activity,1,1,0
"NJ, Mercer",2003,34021,Human infections and non-human activity,3,2,0
"NJ, Middlesex",2003,34023,Human infections and non-human activity,1,0,1
"NJ, Monmouth",2003,34025,Human infections and non-human activity,3,2,1
"NJ, Morris",2003,34027,Human infections and non-human activity,1,1,0
"NJ, Ocean",2003,34029,Non-human activity,0,0,0
"NJ, Passaic",2003,34031,Non-human activity,0,0,0
"NJ, Salem",2003,34033,Non-human activity,0,0,0
"NJ, Somerset",2003,34035,Human infections and non-human activity,0,0,2
"NJ, Sussex",2003,34037,Human infections and non-human activity,1,0,0
"NJ, Union",2003,34039,Human infections and non-human activity,5,5,0
"NJ, Warren",2003,34041,Non-human activity,0,0,0
"NM, Bernalillo",2003,35001,Human infections and non-human activity,35,12,1
"NM, Catron",2003,35003,Non-human activity,0,0,0
"NM, Chaves",2003,35005,Human infections and non-human activity,8,3,0
"NM, Cibola",2003,35006,Human infections and non-human activity,2,0,0
"NM, Colfax",2003,35007,Human infections and non-human activity,6,3,0
"NM, Curry",2003,35009,Human infections and non-human activity,25,6,0
"NM, De Baca",2003,35011,Human infections,2,0,0
"NM, Dona Ana",2003,35013,Human infections and non-human activity,9,2,4
"NM, Eddy",2003,35015,Human infections and non-human activity,2,1,1
"NM, Grant",2003,35017,Non-human activity,0,0,0
"NM, Guadalupe",2003,35019,Human infections and non-human activity,1,0,0
"NM, Harding",2003,35021,Non-human activity,0,0,0
"NM, Lea",2003,35025,Human infections and non-human activity,5,2,0
"NM, Lincoln",2003,35027,Non-human activity,0,0,0
"NM, Los Alamos",2003,35028,Human infections and non-human activity,1,0,0
"NM, Luna",2003,35029,Non-human activity,0,0,0
"NM, Mckinley",2003,35031,Non-human activity,0,0,0
"NM, Mora",2003,35033,Non-human activity,0,0,0
"NM, Otero",2003,35035,Human infections and non-human activity,1,1,0
"NM, Quay",2003,35037,Human infections and non-human activity,5,1,0
"NM, Rio Arriba",2003,35039,Human infections and non-human activity,21,8,0
"NM, Roosevelt",2003,35041,Human infections and non-human activity,5,2,0
"NM, Sandoval",2003,35043,Human infections and non-human activity,19,7,0
"NM, San Juan",2003,35045,Human infections and non-human activity,17,7,1
"NM, San Miguel",2003,35047,Human infections and non-human activity,7,2,0
"NM, Santa Fe",2003,35049,Human infections and non-human activity,12,8,0
"NM, Sierra",2003,35051,Non-human activity,0,0,0
"NM, Socorro",2003,35053,Human infections and non-human activity,4,1,0
"NM, Taos",2003,35055,Human infections and non-human activity,4,1,1
"NM, Torrance",2003,35057,Human infections and non-human activity,6,4,0
"NM, Union",2003,35059,Human infections and non-human activity,1,0,0
"NM, Valencia",2003,35061,Human infections and non-human activity,11,3,2
"NY, Albany",2003,36001,Non-human activity,0,0,0
"NY, Bronx",2003,36005,Human infections and non-human activity,6,6,0
"NY, Broome",2003,36007,Non-human activity,0,0,0
"NY, Cattaraugus",2003,36009,Human infections and non-human activity,1,0,0
"NY, Chautauqua",2003,36013,Non-human activity,0,0,0
"NY, Chemung",2003,36015,Non-human activity,0,0,0
"NY, Chenango",2003,36017,Non-human activity,0,0,0
"NY, Clinton",2003,36019,Non-human activity,0,0,0
"NY, Columbia",2003,36021,Non-human activity,0,0,0
"NY, Cortland",2003,36023,Non-human activity,0,0,0
"NY, Delaware",2003,36025,Non-human activity,0,0,0
"NY, Dutchess",2003,36027,Human infections and non-human activity,1,0,0
"NY, Erie",2003,36029,Non-human activity,0,0,0
"NY, Essex",2003,36031,Non-human activity,0,0,0
"NY, Franklin",2003,36033,Non-human activity,0,0,0
"NY, Fulton",2003,36035,Non-human activity,0,0,0
"NY, Genesee",2003,36037,Non-human activity,0,0,0
"NY, Greene",2003,36039,Human infections and non-human activity,1,1,0
"NY, Hamilton",2003,36041,Non-human activity,0,0,0
"NY, Herkimer",2003,36043,Human infections and non-human activity,1,0,0
"NY, Jefferson",2003,36045,Non-human activity,0,0,0
"NY, Kings",2003,36047,Human infections and non-human activity,8,6,0
"NY, Lewis",2003,36049,Non-human activity,0,0,0
"NY, Livingston",2003,36051,Non-human activity,0,0,0
"NY, Madison",2003,36053,Non-human activity,0,0,0
"NY, Monroe",2003,36055,Human infections and non-human activity,1,1,0
"NY, Montgomery",2003,36057,Non-human activity,0,0,0
"NY, Nassau",2003,36059,Human infections and non-human activity,17,15,0
"NY, New York",2003,36061,Human infections and non-human activity,3,3,1
"NY, Niagara",2003,36063,Non-human activity,0,0,0
"NY, Oneida",2003,36065,Non-human activity,0,0,0
"NY, Onondaga",2003,36067,Human infections and non-human activity,1,0,0
"NY, Ontario",2003,36069,Non-human activity,0,0,0
"NY, Orange",2003,36071,Non-human activity,0,0,0
"NY, Orleans",2003,36073,Non-human activity,0,0,0
"NY, Oswego",2003,36075,Non-human activity,0,0,0
"NY, Otsego",2003,36077,Non-human activity,0,0,0
"NY, Putnam",2003,36079,Non-human activity,0,0,0
"NY, Queens",2003,36081,Human infections and non-human activity,11,11,0
"NY, Rensselaer",2003,36083,Non-human activity,0,0,0
"NY, Richmond",2003,36085,Human infections and non-human activity,3,2,1
"NY, Rockland",2003,36087,Non-human activity,0,0,0
"NY, St Lawrence",2003,36089,Non-human activity,0,0,0
"NY, Saratoga",2003,36091,Non-human activity,0,0,0
"NY, Schenectady",2003,36093,Non-human activity,0,0,0
"NY, Schoharie",2003,36095,Non-human activity,0,0,0
"NY, Schuyler",2003,36097,Human infections and non-human activity,1,1,0
"NY, Seneca",2003,36099,Non-human activity,0,0,0
"NY, Steuben",2003,36101,Non-human activity,0,0,0
"NY, Suffolk",2003,36103,Human infections and non-human activity,10,8,0
"NY, Tioga",2003,36107,Non-human activity,0,0,0
"NY, Tompkins",2003,36109,Non-human activity,0,0,0
"NY, Ulster",2003,36111,Non-human activity,0,0,0
"NY, Warren",2003,36113,Human infections and non-human activity,1,0,0
"NY, Washington",2003,36115,Non-human activity,0,0,0
"NY, Wayne",2003,36117,Non-human activity,0,0,0
"NY, Westchester",2003,36119,Human infections and non-human activity,4,2,0
"NY, Wyoming",2003,36121,Non-human activity,0,0,0
"NY, Yates",2003,36123,Human infections and non-human activity,1,1,0
"NC, Alamance",2003,37001,Non-human activity,0,0,0
"NC, Alexander",2003,37003,Non-human activity,0,0,0
"NC, Alleghany",2003,37005,Non-human activity,0,0,0
