FullGeoName,Year,County,Activity,Reported human cases,Neuroinvasive disease cases,Identified by Blood Donor Screening
"TX, Rockwall",2016,48397,Human infections and non-human activity,1,1,0
"TX, Runnels",2016,48399,Human infections,1,1,0
"TX, Rusk",2016,48401,Human infections,3,3,0
"TX, San Jacinto",2016,48407,Non-human activity,0,0,0
"TX, Shelby",2016,48419,Human infections and non-human activity,1,1,0
"TX, Smith",2016,48423,Human infections and non-human activity,6,5,1
"TX, Stonewall",2016,48433,Non-human activity,0,0,0
"TX, Tarrant",2016,48439,Human infections and non-human activity,44,29,4
"TX, Taylor",2016,48441,Human infections and non-human activity,1,1,0
"TX, Throckmorton",2016,48447,Non-human activity,0,0,0
"TX, Titus",2016,48449,Human infections and non-human activity,1,0,1
"TX, Tom Green",2016,48451,Non-human activity,0,0,0
"TX, Travis",2016,48453,Human infections and non-human activity,3,0,0
"TX, Trinity",2016,48455,Human infections and non-human activity,1,0,0
"TX, Tyler",2016,48457,Human infections,1,0,0
"TX, Upshur",2016,48459,Human infections and non-human activity,1,1,1
"TX, Van Zandt",2016,48467,Human infections and non-human activity,5,3,0
"TX, Victoria",2016,48469,Non-human activity,0,0,0
"TX, Waller",2016,48473,Human infections and non-human activity,2,2,0
"TX, Washington",2016,48477,Human infections and non-human activity,0,0,1
"TX, Webb",2016,48479,Non-human activity,0,0,0
"TX, Wharton",2016,48481,Human infections,1,1,1
"TX, Wichita",2016,48485,Non-human activity,0,0,0
"TX, Williamson",2016,48491,Human infections and non-human activity,2,2,0
"TX, Wilson",2016,48493,Human infections,1,1,0
"TX, Wise",2016,48497,Human infections,1,1,0
"TX, Wood",2016,48499,Human infections and non-human activity,4,1,0
"TX, Zavala",2016,48507,Human infections,1,1,0
"UT, Box Elder",2016,49003,Non-human activity,0,0,0
"UT, Davis",2016,49011,Non-human activity,0,0,0
"UT, Duchesne",2016,49013,Human infections and non-human activity,1,0,0
"UT, Millard",2016,49027,Non-human activity,0,0,0
"UT, Salt Lake",2016,49035,Human infections and non-human activity,11,7,0
"UT, Tooele",2016,49045,Non-human activity,0,0,0
"UT, Uintah",2016,49047,Non-human activity,0,0,0
"UT, Utah",2016,49049,Human infections,1,0,0
"UT, Washington",2016,49053,Non-human activity,0,0,0
"VT, Addison",2016,50001,Non-human activity,0,0,0
"VT, Caledonia",2016,50005,Non-human activity,0,0,0
"VT, Chittenden",2016,50007,Non-human activity,0,0,0
"VT, Windham",2016,50025,Non-human activity,0,0,0
"VT, Windsor",2016,50027,Human infections and non-human activity,2,2,0
"VA, Fairfax",2016,51059,Non-human activity,0,0,0
"VA, Henrico",2016,51087,Non-human activity,0,0,0
"VA, Prince William",2016,51153,Human infections and non-human activity,2,0,1
"VA, Rockingham",2016,51165,Human infections,1,1,1
"VA, Alexandria City",2016,51510,Human infections and non-human activity,1,1,0
"VA, Chesapeake City",2016,51550,Non-human activity,0,0,0
"VA, Norfolk City",2016,51710,Non-human activity,0,0,0
"VA, Richmond City",2016,51760,Human infections,2,2,0
"VA, Roanoke City",2016,51770,Human infections,1,1,0
"VA, Suffolk City",2016,51800,Non-human activity,0,0,0
"VA, Virginia Beach City",2016,51810,Non-human activity,0,0,0
"VA, Winchester City",2016,51840,Human infections,1,1,0
"WA, Adams",2016,53001,Non-human activity,0,0,0
"WA, Asotin",2016,53003,Human infections,0,0,1
"WA, Benton",2016,53005,Human infections and non-human activity,3,3,0
"WA, Franklin",2016,53021,Non-human activity,0,0,0
"WA, Grant",2016,53025,Human infections and non-human activity,0,0,2
"WA, Kittitas",2016,53037,Non-human activity,0,0,0
"WA, Lincoln",2016,53043,Non-human activity,0,0,0
"WA, Okanogan",2016,53047,Non-human activity,0,0,0
"WA, Pend Oreille",2016,53051,Non-human activity,0,0,0
"WA, Spokane",2016,53063,Human infections and non-human activity,3,2,0
"WA, Stevens",2016,53065,Non-human activity,0,0,0
"WA, Walla Walla",2016,53071,Human infections,1,1,0
"WA, Whitman",2016,53075,Human infections,1,1,0
"WA, Yakima",2016,53077,Human infections and non-human activity,1,1,0
"WV, Berkeley",2016,54003,Human infections,1,0,0
"WV, Cabell",2016,54011,Non-human activity,0,0,0
"WV, Kanawha",2016,54039,Non-human activity,0,0,0
"WV, Mason",2016,54053,Non-human activity,0,0,0
"WV, Mineral",2016,54057,Non-human activity,0,0,0
"WV, Nicholas",2016,54067,Non-human activity,0,0,0
"WV, Wayne",2016,54099,Non-human activity,0,0,0
"WI, Barron",2016,55005,Non-human activity,0,0,0
"WI, Bayfield",2016,55007,Non-human activity,0,0,0
"WI, Brown",2016,55009,Non-human activity,0,0,0
"WI, Burnett",2016,55013,Non-human activity,0,0,0
"WI, Chippewa",2016,55017,Human infections and non-human activity,1,1,0
"WI, Clark",2016,55019,Non-human activity,0,0,0
"WI, Dane",2016,55025,Human infections and non-human activity,3,2,1
"WI, Dodge",2016,55027,Non-human activity,0,0,0
"WI, Eau Claire",2016,55035,Non-human activity,0,0,0
"WI, Fond Du Lac",2016,55039,Non-human activity,0,0,0
"WI, Green",2016,55045,Non-human activity,0,0,0
"WI, Jefferson",2016,55055,Non-human activity,0,0,0
"WI, Kenosha",2016,55059,Non-human activity,0,0,0
"WI, La Crosse",2016,55063,Human infections and non-human activity,1,1,0
"WI, Langlade",2016,55067,Non-human activity,0,0,0
"WI, Lincoln",2016,55069,Non-human activity,0,0,0
"WI, Manitowoc",2016,55071,Human infections and non-human activity,1,1,0
"WI, Marathon",2016,55073,Non-human activity,0,0,0
"WI, Marinette",2016,55075,Non-human activity,0,0,0
"WI, Milwaukee",2016,55079,Human infections and non-human activity,1,0,0
"WI, Monroe",2016,55081,Non-human activity,0,0,0
"WI, Oconto",2016,55083,Non-human activity,0,0,0
"WI, Oneida",2016,55085,Non-human activity,0,0,0
"WI, Outagamie",2016,55087,Non-human activity,0,0,0
"WI, Ozaukee",2016,55089,Non-human activity,0,0,0
"WI, Pierce",2016,55093,Non-human activity,0,0,0
"WI, Polk",2016,55095,Non-human activity,0,0,0
"WI, Portage",2016,55097,Non-human activity,0,0,0
"WI, Racine",2016,55101,Non-human activity,0,0,0
"WI, Rock",2016,55105,Human infections and non-human activity,2,1,0
"WI, Rusk",2016,55107,Non-human activity,0,0,0
"WI, St Croix",2016,55109,Human infections and non-human activity,1,1,0
"WI, Sauk",2016,55111,Non-human activity,0,0,0
"WI, Sawyer",2016,55113,Human infections and non-human activity,1,1,0
"WI, Shawano",2016,55115,Non-human activity,0,0,0
"WI, Sheboygan",2016,55117,Human infections and non-human activity,1,1,0
"WI, Trempealeau",2016,55121,Human infections and non-human activity,1,1,0
"WI, Vilas",2016,55125,Non-human activity,0,0,0
"WI, Walworth",2016,55127,Non-human activity,0,0,0
"WI, Washburn",2016,55129,Non-human activity,0,0,0
"WI, Washington",2016,55131,Non-human activity,0,0,0
"WI, Waukesha",2016,55133,Non-human activity,0,0,0
"WI, Waushara",2016,55137,Non-human activity,0,0,0
"WI, Winnebago",2016,55139,Non-human activity,0,0,0
"WI, Wood",2016,55141,Non-human activity,0,0,0
"WY, Albany",2016,56001,Human infections and non-human activity,1,1,0
"WY, Campbell",2016,56005,Human infections and non-human activity,1,1,0
"WY, Fremont",2016,56013,Human infections and non-human activity,1,1,0
"WY, Goshen",2016,56015,Human infections and non-human activity,1,1,0
"WY, Laramie",2016,56021,Non-human activity,0,0,0
"WY, Natrona",2016,56025,Human infections and non-human activity,1,0,1
"WY, Platte",2016,56031,Human infections,3,1,0
"WY, Sheridan",2016,56033,Human infections and non-human activity,2,2,0
"WY, Uinta",2016,56041,Human infections and non-human activity,1,1,0
